acc_x,acc_y,acc_z,video_frame_seq,timestamp
0.8297119140625,-0.33837890625,0.37255859375,3,1604327920520
0.8299560546875,-0.3394775390625,0.3614501953125,4,1604327920542
0.826416015625,-0.3399658203125,0.3592529296875,4,1604327920543
0.8304443359375,-0.3465576171875,0.3558349609375,5,1604327920565
0.8306884765625,-0.3492431640625,0.3553466796875,9,1604327920692
0.8292236328125,-0.340576171875,0.3753662109375,9,1604327920699
0.828369140625,-0.3406982421875,0.3648681640625,10,1604327920730
0.8330078125,-0.339599609375,0.3699951171875,10,1604327920737
0.830322265625,-0.339111328125,0.3697509765625,14,1604327920872
0.8287353515625,-0.3397216796875,0.36474609375,14,1604327920879
0.8275146484375,-0.3416748046875,0.3648681640625,14,1604327920880
0.8338623046875,-0.3436279296875,0.3642578125,16,1604327920925
0.8297119140625,-0.3443603515625,0.3634033203125,16,1604327920955
0.8343505859375,-0.34521484375,0.363525390625,17,1604327920977
0.8350830078125,-0.34130859375,0.3668212890625,17,1604327920978
0.8377685546875,-0.3408203125,0.3709716796875,17,1604327920978
0.8365478515625,-0.338623046875,0.370361328125,17,1604327920985
0.8355712890625,-0.3421630859375,0.370361328125,19,1604327921022
0.833984375,-0.3450927734375,0.3707275390625,19,1604327921023
0.833740234375,-0.343994140625,0.3724365234375,23,1604327921165
0.8341064453125,-0.340087890625,0.3740234375,24,1604327921195
0.8306884765625,-0.33740234375,0.3714599609375,25,1604327921240
0.830078125,-0.3404541015625,0.3701171875,27,1604327921300
0.8310546875,-0.3363037109375,0.380126953125,27,1604327921300
0.8306884765625,-0.33984375,0.3792724609375,27,1604327921301
0.828369140625,-0.3409423828125,0.3731689453125,27,1604327921322
0.8280029296875,-0.342529296875,0.3671875,28,1604327921337
0.8321533203125,-0.344482421875,0.3751220703125,29,1604327921382
0.8389892578125,-0.343505859375,0.37744140625,30,1604327921390
0.8153076171875,-0.3411865234375,0.369140625,31,1604327921427
0.8199462890625,-0.3406982421875,0.364501953125,31,1604327921442
0.828369140625,-0.333740234375,0.3768310546875,32,1604327921465
0.82177734375,-0.336181640625,0.375732421875,32,1604327921465
0.8216552734375,-0.3404541015625,0.37451171875,32,1604327921466
0.8255615234375,-0.3402099609375,0.3790283203125,32,1604327921472
0.8245849609375,-0.3406982421875,0.382568359375,32,1604327921480
0.818115234375,-0.3402099609375,0.3812255859375,32,1604327921480
0.820068359375,-0.341552734375,0.3809814453125,32,1604327921481
0.8212890625,-0.340087890625,0.3792724609375,32,1604327921487
0.8231201171875,-0.3402099609375,0.3768310546875,32,1604327921488
0.8302001953125,-0.341552734375,0.3778076171875,32,1604327921488
0.833251953125,-0.340087890625,0.38037109375,33,1604327921495
0.8277587890625,-0.3402099609375,0.3865966796875,33,1604327921495
0.82080078125,-0.3355712890625,0.3709716796875,34,1604327921547
0.832763671875,-0.34619140625,0.400390625,34,1604327921548
0.960205078125,-0.3861083984375,0.4041748046875,34,1604327921555
1.0052490234375,-0.3868408203125,0.4185791015625,34,1604327921555
1.03076171875,-0.391845703125,0.3907470703125,34,1604327921556
1.01513671875,-0.397216796875,0.361083984375,35,1604327921562
0.965576171875,-0.384521484375,0.3583984375,35,1604327921570
1.249267578125,-0.3394775390625,0.5523681640625,35,1604327921570
1.2088623046875,-0.306640625,0.537353515625,35,1604327921571
0.765380859375,-0.3602294921875,0.5133056640625,35,1604327921585
0.614501953125,-0.3773193359375,0.4600830078125,35,1604327921585
0.78515625,-0.4180908203125,0.4906005859375,35,1604327921592
0.7078857421875,-0.37451171875,0.4981689453125,35,1604327921593
0.5396728515625,-0.325439453125,0.5400390625,36,1604327921593
0.3267822265625,-0.2669677734375,0.59521484375,36,1604327921607
0.104736328125,-0.22802734375,0.64892578125,36,1604327921608
-0.1038818359375,-0.2081298828125,0.609375,36,1604327921608
-0.2899169921875,-0.2080078125,0.5531005859375,36,1604327921622
-0.3157958984375,-0.2099609375,0.5899658203125,36,1604327921623
-0.1656494140625,-0.17919921875,0.677734375,36,1604327921623
0.0220947265625,-0.151611328125,0.7919921875,37,1604327921630
0.0928955078125,-0.1326904296875,0.8909912109375,37,1604327921630
0.076904296875,-0.1259765625,0.9793701171875,37,1604327921631
0.10546875,-0.145751953125,1.0592041015625,37,1604327921637
0.148193359375,-0.15283203125,1.1202392578125,37,1604327921638
0.1937255859375,-0.1365966796875,1.1103515625,37,1604327921638
0.205078125,-0.1085205078125,1.0516357421875,37,1604327921645
0.23095703125,-0.1351318359375,1.060546875,37,1604327921652
0.227294921875,-0.1141357421875,1.0706787109375,37,1604327921653
0.0648193359375,0.0203857421875,1.0042724609375,37,1604327921653
-0.1064453125,0.0966796875,1.0108642578125,38,1604327921660
-0.007080078125,-0.109130859375,1.0953369140625,38,1604327921667
0.356201171875,-0.199462890625,1.0655517578125,38,1604327921682
0.5433349609375,-0.1192626953125,0.9775390625,38,1604327921690
0.4700927734375,-0.146484375,0.9146728515625,39,1604327921697
0.3236083984375,-0.20166015625,0.8759765625,39,1604327921712
0.194091796875,-0.203369140625,0.884521484375,39,1604327921720
0.112548828125,-0.168701171875,0.9278564453125,40,1604327921727
0.1474609375,-0.140625,0.9151611328125,40,1604327921742
0.2169189453125,-0.144775390625,0.9053955078125,40,1604327921750
0.096923828125,-0.0684814453125,0.9366455078125,40,1604327921757
-0.023681640625,-0.0255126953125,0.990478515625,41,1604327921772
0.057861328125,-0.06005859375,1.06298828125,41,1604327921780
0.193603515625,-0.0426025390625,1.0665283203125,41,1604327921787
0.2330322265625,-0.002685546875,1.029052734375,42,1604327921802
0.2696533203125,0.0308837890625,1.0181884765625,42,1604327921817
0.253662109375,0.02734375,0.967041015625,42,1604327921818
0.1474609375,0.052734375,0.8900146484375,42,1604327921825
0.086181640625,0.082763671875,0.884521484375,43,1604327921840
0.1546630859375,0.0767822265625,0.889892578125,43,1604327921847
0.3604736328125,0.0540771484375,0.945556640625,43,1604327921855
0.6082763671875,0.0389404296875,1.000732421875,44,1604327921870
0.8238525390625,0.0479736328125,1.0006103515625,44,1604327921892
0.8507080078125,0.0794677734375,0.9818115234375,45,1604327921915
0.7027587890625,0.0859375,0.9617919921875,45,1604327921915
0.5418701171875,0.0439453125,0.9638671875,45,1604327921922
0.37255859375,0.033447265625,0.9564208984375,46,1604327921937
0.36474609375,0.0291748046875,0.9713134765625,46,1604327921945
0.4385986328125,-0.0015869140625,0.9813232421875,46,1604327921945
0.4541015625,-0.055419921875,0.9561767578125,46,1604327921960
0.4212646484375,-0.150634765625,0.90771484375,47,1604327921975
0.4722900390625,-0.2479248046875,0.8536376953125,47,1604327921975
0.5672607421875,-0.3131103515625,0.819091796875,47,1604327921982
0.61083984375,-0.351318359375,0.7769775390625,47,1604327921990
0.6226806640625,-0.388671875,0.739990234375,48,1604327922013
0.58984375,-0.4305419921875,0.7371826171875,48,1604327922013
0.5257568359375,-0.46142578125,0.7237548828125,48,1604327922020
0.4991455078125,-0.4793701171875,0.727783203125,49,1604327922035
0.533935546875,-0.493408203125,0.7406005859375,49,1604327922042
0.5750732421875,-0.5179443359375,0.759765625,49,1604327922043
0.5567626953125,-0.5247802734375,0.785888671875,49,1604327922058
0.47705078125,-0.5145263671875,0.7708740234375,50,1604327922065
0.4451904296875,-0.5111083984375,0.7489013671875,50,1604327922072
0.40576171875,-0.4886474609375,0.7386474609375,50,1604327922087
0.34228515625,-0.462646484375,0.7283935546875,51,1604327922095
0.272705078125,-0.4429931640625,0.69677734375,51,1604327922102
0.232421875,-0.4267578125,0.7098388671875,51,1604327922110
0.3006591796875,-0.43994140625,0.7347412109375,51,1604327922125
0.3924560546875,-0.47021484375,0.7781982421875,52,1604327922132
0.425048828125,-0.478515625,0.8048095703125,52,1604327922140
0.3975830078125,-0.4642333984375,0.8177490234375,52,1604327922155
0.3511962890625,-0.4388427734375,0.8126220703125,53,1604327922177
0.294921875,-0.409423828125,0.804443359375,53,1604327922178
0.2578125,-0.39111328125,0.81494140625,53,1604327922192
0.243408203125,-0.391357421875,0.8228759765625,53,1604327922193
0.2205810546875,-0.39697265625,0.8153076171875,54,1604327922200
0.167236328125,-0.3973388671875,0.78173828125,54,1604327922215
0.1383056640625,-0.40380859375,0.7462158203125,54,1604327922222
0.172607421875,-0.4267578125,0.7391357421875,55,1604327922230
