acc_x,acc_y,acc_z,video_frame_seq,timestamp
-0.29052734375,0.1038818359375,0.9407958984375,0,1602470540375
-0.28955078125,0.1011962890625,0.9432373046875,0,1602470540383
-0.2880859375,0.098388671875,0.9412841796875,0,1602470540390
-0.286376953125,0.0963134765625,0.941650390625,0,1602470540398
-0.2891845703125,0.0938720703125,0.94140625,1,1602470540413
-0.290771484375,0.0926513671875,0.942138671875,1,1602470540420
-0.2889404296875,0.091796875,0.9412841796875,1,1602470540428
-0.2894287109375,0.0938720703125,0.9371337890625,2,1602470540443
-0.2855224609375,0.0948486328125,0.93798828125,2,1602470540450
-0.2835693359375,0.09375,0.939208984375,2,1602470540458
-0.28076171875,0.0916748046875,0.938720703125,2,1602470540473
-0.279541015625,0.0906982421875,0.942626953125,3,1602470540480
-0.2821044921875,0.08837890625,0.9444580078125,3,1602470540488
-0.2852783203125,0.090576171875,0.9453125,3,1602470540503
-0.2845458984375,0.0906982421875,0.94482421875,4,1602470540510
-0.27978515625,0.0924072265625,0.9468994140625,4,1602470540518
-0.278564453125,0.094970703125,0.9473876953125,4,1602470540525
-0.2799072265625,0.0943603515625,0.94482421875,5,1602470540541
-0.2808837890625,0.097900390625,0.9449462890625,5,1602470540548
-0.280029296875,0.1011962890625,0.943603515625,5,1602470540563
-0.2784423828125,0.100830078125,0.943359375,5,1602470540570
-0.281494140625,0.0975341796875,0.942626953125,6,1602470540586
-0.2823486328125,0.097412109375,0.942626953125,6,1602470540593
-0.28076171875,0.0955810546875,0.9384765625,6,1602470540600
-0.280029296875,0.0982666015625,0.942138671875,6,1602470540608
-0.27978515625,0.0970458984375,0.9437255859375,7,1602470540615
-0.28369140625,0.0968017578125,0.942138671875,7,1602470540630
-0.28076171875,0.09619140625,0.943359375,7,1602470540641
-0.2774658203125,0.0955810546875,0.94873046875,8,1602470540645
-0.2777099609375,0.0948486328125,0.9490966796875,8,1602470540660
-0.277587890625,0.097412109375,0.9488525390625,8,1602470540668
-0.27587890625,0.0968017578125,0.9429931640625,8,1602470540675
-0.2747802734375,0.0992431640625,0.9420166015625,9,1602470540683
-0.276611328125,0.097900390625,0.9439697265625,9,1602470540698
-0.2794189453125,0.098876953125,0.94384765625,9,1602470540706
-0.2813720703125,0.096923828125,0.9456787109375,10,1602470540713
-0.2801513671875,0.0975341796875,0.947021484375,10,1602470540728
-0.2767333984375,0.0992431640625,0.949462890625,10,1602470540736
-0.2733154296875,0.098876953125,0.9449462890625,11,1602470540751
-0.272705078125,0.1002197265625,0.94580078125,11,1602470540758
-0.2742919921875,0.10205078125,0.9447021484375,11,1602470540765
-0.2716064453125,0.10205078125,0.940673828125,11,1602470540773
-0.2696533203125,0.103515625,0.94091796875,12,1602470540788
-0.2655029296875,0.1063232421875,0.9412841796875,12,1602470540795
-0.265869140625,0.105224609375,0.9412841796875,12,1602470540803
-0.2685546875,0.107421875,0.9422607421875,13,1602470540818
-0.270751953125,0.10498046875,0.942138671875,13,1602470540825
-0.2706298828125,0.1024169921875,0.9425048828125,13,1602470540833
-0.2720947265625,0.10107421875,0.94482421875,13,1602470540840
-0.2716064453125,0.09619140625,0.9466552734375,14,1602470540855
-0.274169921875,0.0936279296875,0.9449462890625,14,1602470540863
-0.2720947265625,0.095703125,0.94384765625,14,1602470540870
-0.27001953125,0.0970458984375,0.9449462890625,15,1602470540885
-0.2685546875,0.1002197265625,0.9443359375,15,1602470540893
-0.2684326171875,0.1044921875,0.9454345703125,15,1602470540901
-0.2701416015625,0.104248046875,0.9422607421875,16,1602470540915
-0.2747802734375,0.103515625,0.9437255859375,16,1602470540923
-0.2781982421875,0.104248046875,0.9444580078125,16,1602470540930
-0.273681640625,0.107666015625,0.9427490234375,17,1602470540946
-0.26611328125,0.10595703125,0.93798828125,17,1602470540953
-0.2598876953125,0.1007080078125,0.9346923828125,17,1602470540961
-0.25830078125,0.100341796875,0.937744140625,17,1602470540968
-0.264404296875,0.1004638671875,0.94091796875,18,1602470540983
-0.2724609375,0.10009765625,0.9471435546875,18,1602470540991
-0.285888671875,0.0986328125,0.9583740234375,18,1602470540998
-0.2864990234375,0.1004638671875,0.9544677734375,19,1602470541013
-0.2733154296875,0.0977783203125,0.9407958984375,19,1602470541020
-0.26318359375,0.0997314453125,0.9261474609375,19,1602470541028
-0.2550048828125,0.110107421875,0.9212646484375,19,1602470541043
-0.25,0.1131591796875,0.9188232421875,20,1602470541058
-0.27880859375,0.09326171875,0.93212890625,20,1602470541058
-0.305908203125,0.088134765625,0.94775390625,20,1602470541073
-0.297607421875,0.0888671875,0.96923828125,21,1602470541081
-0.272216796875,0.0889892578125,0.9757080078125,21,1602470541088
-0.263916015625,0.0869140625,0.96533203125,21,1602470541103
-0.2764892578125,0.095703125,0.942626953125,22,1602470541111
-0.292236328125,0.1046142578125,0.9202880859375,22,1602470541118
-0.304931640625,0.1036376953125,0.9105224609375,22,1602470541126
-0.3133544921875,0.0889892578125,0.9266357421875,22,1602470541140
-0.3212890625,0.07568359375,0.9564208984375,23,1602470541148
-0.3350830078125,0.06005859375,0.9755859375,23,1602470541155
-0.3338623046875,0.0577392578125,0.971435546875,23,1602470541171
-0.318603515625,0.0623779296875,0.957763671875,24,1602470541178
-0.30078125,0.0672607421875,0.941650390625,24,1602470541186
-0.296630859375,0.0657958984375,0.92626953125,24,1602470541201
-0.3104248046875,0.07080078125,0.9130859375,24,1602470541208
-0.3236083984375,0.0888671875,0.9222412109375,25,1602470541216
